PRODI,STATUS,ASAL_SEKOLAH,SEKOLAH_JURUSAN,ALAMAT_SEKOLAH,KERJA_AYAH,KETERANGAN_AYAH,JENJANG_SEBELUMNYA,JENIS_SELEKSI,ASAL_KOTA,ASAL_PROVINSI,DEPARTEMEN,PENGHASILAN_KATEGORI,TAHUN ANGKATAN,IPK_2023_GENAP,IPK_2023_GANJIL,IPK_2022_GENAP,IPK_2022_GANJIL,IPK_2021_GENAP,IPK_2021_GANJIL,BEASISWA_LAIN,BEASISWA_KIPK,PRESTASI,Prosentase_Kehadiran
STrPJJ-Teknik Telekomunikasi,A,SMKN 1 NGAWI,Lainnya,"JLN.TEUKU UMAR 10 NGAWI., Ngawi",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Ngawi,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.59,3.63,0.0,0.0,0.0,0.0,0,0,0,85.604
STrPJJ-Teknik Telekomunikasi,A,SMKN 1 JENANGAN,Lainnya,"JLN.NIKEN GANDINI NO.98 PONOROGO, Ponorogo",Petani/Pekebun/Nelayan,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Ponorogo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.55,3.58,0.0,0.0,0.0,0.0,0,0,0,87.99
STrPJJ-Teknik Telekomunikasi,A,SMKN 3 BUDURAN,Lainnya,"JL. JENGGOLO 1C, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,2.73,2.97,0.0,0.0,0.0,0.0,0,0,0,82.74
STrPJJ-Teknik Telekomunikasi,A,SMK PENERBANGAN DHARMA WIRAWAN,Lainnya,"JL. ABDULRAHMAN NO.49 SEDATI SIDOARJO , Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,2.72,3.13,0.0,0.0,0.0,0.0,0,0,0,79.966
STrPJJ-Teknik Telekomunikasi,K,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Pegawai BUMN,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.13,3.13,0.0,0.0,0.0,0.0,0,0,0,65.63
STrPJJ-Teknik Telekomunikasi,A,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,1.63,1.42,0.0,0.0,0.0,0.0,0,0,0,47.784000000000006
STrPJJ-Teknik Telekomunikasi,A,SMA 17 AGUSTUS 1945 SURABAYA,IPA,"JL. SEMOLOWARU NO. 45 SURABAYA, Surabaya",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Simandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,2.89,3.5,0.0,0.0,0.0,0.0,0,0,0,85.762
STrPJJ-Teknik Telekomunikasi,A,SMAN 22 SURABAYA,IPA,"JL. KUMPRIK SURABAYA, Surabaya",Pegawai Swasta,Hidup,SMA,Seleksi Simandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,2.82,3.34,0.0,0.0,0.0,0.0,1,0,0,75.23400000000001
STrPJJ-Teknik Telekomunikasi,A,SMKN 1 JOMBANG,Teknik Komputer dan Informatika,"JALAN DOKTER SUTOMO NO.15, SENGON, KEC. JOMBANG, KABUPATEN JOMBANG, JAWA TIMUR 61415, Jombang",Tidak Bekerja,Almarhum,SMK,Seleksi Simandiri,Jombang,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.74,3.71,0.0,0.0,0.0,0.0,0,0,0,90.648
STrPJJ-Teknik Telekomunikasi,K,SMAN 1 PURI,IPA,"JL. JAYANEGARA NO.2, Mojokerto",Petani/Pekebun/Nelayan,Hidup,SMA,Seleksi Simandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,0.41,0.41,0.0,0.0,0.0,0.0,0,0,0,11.46
STrPJJ-Teknik Telekomunikasi,A,SMKN 1 TANJUNGANOM,Lainnya,"JL.KARTINI NO 1 WARUJAYENG TANJUNGANOM NGANJUK, Nganjuk",Wiraswasta/Wirausaha,Hidup,SMK,Seleksi Simandiri,Nganjuk,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.42,3.5,0.0,0.0,0.0,0.0,0,0,0,90.06800000000001
STrPJJ-Teknik Telekomunikasi,A,SMA IT ASY-SYADZILI,Lainnya,"JL. PA HJ KHODIJAH 99B SUMBERPASIR, PAKIS, MALANG 65145, Malang",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Simandiri,Malang,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.01,3.39,0.0,0.0,0.0,0.0,0,0,0,89.83
STrPJJ-Teknik Telekomunikasi,A,SMK NEGERI 1 MOJOKERTO,Teknik Komputer dan Jaringan,"JALAN KEDUNGSARI RT.01 RW.03 DESA GUNUNGGEDANGAN KECAMATAN MAGERSARI KOTA MOJOKERTO
 , Mojokerto",Lainnya,Hidup,SMK,Seleksi Simandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.36,3.5,0.0,0.0,0.0,0.0,0,0,0,89.954
STrPJJ-Teknik Telekomunikasi,A,SMAN 1 GRESIK,IPA,"JL. ARIF RAHMAN HAKIM NO. 1 GRESIK, Gresik",Pegawai Swasta,Hidup,SMA,Seleksi Simandiri,Gresik,Jawa Timur,Departemen Teknik Elektro,1 juta-2.5 juta,2023,3.57,3.61,0.0,0.0,0.0,0.0,0,0,0,89.966
STrPJJ-Teknik Telekomunikasi,A,PKBM PERMATA BANGSA,Lainnya,"JL SUKOSEMOLO 12 /C-27 SURABAYA, Surabaya",Pegawai Swasta,Hidup,PKBM,Seleksi Simandiri,Surabaya,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,3.04,3.34,0.0,0.0,0.0,0.0,0,0,0,88.31800000000001
STrPJJ-Teknik Telekomunikasi,A,SMAN 1 PURI,IPS,"JL. JAYANEGARA NO.2, Mojokerto",Pensiunan,Hidup,SMA,Seleksi Simandiri,Mojokerto,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,2.95,2.95,0.0,0.0,0.0,0.0,0,0,0,96.25
STrPJJ-Teknik Telekomunikasi,A,SMAN 1 KOTA SERANG,IPA,"JL. JENDRAL AHMAD YANI NO.39, CIMUNCANG, KEC. SERANG, Serang",Wiraswasta/Wirausaha,Hidup,SMA,Seleksi Simandiri,Serang,Banten,Departemen Teknik Elektro,1 juta-2.5 juta,2023,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
STrPJJ-Teknik Telekomunikasi,A,SMA DHARMA WANITA 1,IPA,"JL. RAYA GEDANGAN, Sidoarjo",Pensiunan,Hidup,SMA,Seleksi Simandiri,Sidoarjo,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,2.85,3.16,0.0,0.0,0.0,0.0,0,0,0,77.308
STrPJJ-Teknik Telekomunikasi,A,SMK NEGERI 2 KRAKSAAN,Teknik Komputer dan Informatika,"JL DIPONEGORO 05 SIDOMUKTI KRAKSAAN, Probolinggo",Tidak Bekerja,Almarhum,SMK,Seleksi Simandiri,Probolinggo,Jawa Timur,Departemen Teknik Elektro,0-1 juta,2023,3.33,3.45,0.0,0.0,0.0,0.0,0,0,0,88.942
STrPJJ-Teknik Telekomunikasi,A,PKBM P DIPONEGORO,Lainnya,"JL MASJID GG. BUNTU DS. KEDUNG KEMBAR KEC. PRAMBON KAB. SIDOARJO;, Sidoarjo",Pegawai Swasta,Hidup,PKBM,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,4-6 juta,2023,3.03,3.37,0.0,0.0,0.0,0.0,0,0,0,76.638
STrPJJ-Teknik Telekomunikasi,A,SMK ANTARTIKA 2 SIDOARJO,Lainnya,"JL. SIWALAN PANJI, BUDURAN, SIDOARJO, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,2.51,3.13,0.0,0.0,0.0,0.0,0,0,0,84.96799999999999
STrPJJ-Teknik Telekomunikasi,A,SMK TELKOM SIDOARJO,Lainnya,"JL. PECANTINGAN, SEKARDANGAN INDAH, SEKARDANGAN, KABUPATEN SIDOARJO, JAWA TIMUR, Sidoarjo",Pegawai Swasta,Hidup,SMK,Seleksi Program PJJ (untuk lulusan SMK/SMA/MA),Sidoarjo,Jawa Timur,Departemen Teknik Elektro,2.5-4 juta,2023,2.68,3.18,0.0,0.0,0.0,0.0,0,0,0,85.36600000000001
